return_period_yr,agg_n_cells,agg_events
8.77808988764045,2850,132
8.77654906090925,2850,132
8.775008775008775,2850,132
8.773469029654326,2850,132
8.771929824561404,2850,132
8.770391159445712,2850,132
8.76885303402315,2849,132
8.76731544800982,2849,132
8.76577840112202,2849,132
8.76424189307625,2849,132
8.762705923589204,2849,132
8.761170492377781,2849,132
8.759635599159076,2849,132
8.758101243650376,2849,132
8.756567425569177,2849,132
8.755034144633164,2849,132
8.753501400560225,2849,132
8.75196919306844,2849,132
8.750437521876094,2849,132
8.748906386701663,2849,132
8.74737578726382,2849,132
8.745845723281441,2849,132
8.744316194473592,2849,132
8.742787200559539,2849,132
8.741258741258742,2849,132
8.739730816290859,2849,132
8.738203425375742,2849,132
8.736676568233444,2849,132
8.735150244584206,2849,132
8.733624454148472,2848,132
8.732099196646875,2848,132
8.730574471800244,2848,132
8.72905027932961,2848,132
8.727526618956189,2848,132
8.726003490401396,2848,131
8.724480893386843,2848,131
8.722958827634333,2848,131
8.721437292865865,2848,131
8.719916288803628,2848,131
8.718395815170009,2848,131
8.716875871687588,2848,131
8.715356458079135,2848,131
8.71383757406762,2848,131
8.712319219376198,2848,131
8.710801393728223,2848,131
8.70928409684724,2848,131
8.707767328456983,2848,131
8.706251088281386,2847,131
8.704735376044567,2847,131
8.703220191470844,2847,131
8.70170553428472,2847,131
8.700191404210893,2847,131
8.698677800974252,2847,131
8.697164724299878,2847,131
8.695652173913043,2847,131
8.69414014953921,2847,131
8.692628650904034,2847,131
8.691117677733356,2847,131
8.689607229753214,2847,131
8.688097306689835,2847,131
8.686587908269631,2847,131
8.68507903421921,2847,131
8.68357068426537,2847,131
8.682062858135092,2847,131
8.680555555555555,2847,131
8.679048776254122,2847,131
8.677542519958347,2847,131
8.676036786395974,2847,131
8.674531575294933,2847,131
8.673026886383347,2846,131
8.671522719389525,2846,131
8.670019074041964,2846,131
8.668515950069349,2846,131
8.667013347200555,2846,131
8.665511265164644,2846,131
8.664009703690867,2846,131
8.662508662508662,2846,131
8.661008141347653,2846,131
8.659508139937651,2846,131
8.658008658008658,2846,131
8.65650969529086,2846,131
8.655011251514628,2846,131
8.653513326410522,2846,131
8.652015919709292,2846,131
8.650519031141869,2846,131
8.649022660439371,2846,131
8.647526807333103,2846,131
8.646031471554556,2846,131
8.644536652835408,2846,131
8.64304235090752,2846,131
8.641548565502939,2846,131
8.640055296353896,2845,131
8.638562543192812,2845,131
8.637070305752289,2845,131
8.635578583765112,2845,131
8.634087376964255,2845,131
8.632596685082873,2845,131
8.631106507854307,2845,131
8.629616845012082,2845,131
8.628127696289905,2845,131
8.62663906142167,2845,131
8.625150940141452,2845,131
8.623663332183511,2845,131
8.62217623728229,2845,131
8.620689655172415,2845,131
8.619203585588691,2845,131
8.617718028266115,2845,131
8.61623298293986,2845,131
8.61474844934528,2845,131
8.613264427217915,2845,131
8.611780916293489,2844,131
8.610297916307903,2844,131
8.608815426997245,2844,131
8.60733344809778,2844,131
8.605851979345955,2844,131
8.604371020478403,2844,131
8.602890571231933,2844,131
8.60141063134354,2844,131
8.599931200550396,2844,131
8.598452278589853,2844,131
8.59697386519945,2844,131
8.5954959601169,2844,131
8.594018563080096,2844,131
8.592541673827117,2844,131
8.59106529209622,2844,131
8.589589417625838,2844,131
8.588114050154585,2844,131
8.58663918942126,2844,131
8.585164835164836,2844,131
8.583690987124463,2844,131
8.582217645039478,2844,131
8.58074480864939,2844,131
8.579272477693891,2843,131
8.577800651912849,2843,131
8.576329331046312,2843,131
8.574858514834505,2843,131
8.573388203017833,2843,131
8.571918395336876,2843,131
8.570449091532396,2843,131
8.56898029134533,2843,131
8.567511994516792,2843,131
8.566044200788076,2843,131
8.564576909900651,2843,131
8.563110121596164,2843,131
8.561643835616438,2843,131
8.560178051703476,2843,131
8.558712769599452,2843,131
8.557247989046722,2842,131
8.555783709787816,2842,131
8.554319931565441,2842,131
8.552856654122477,2842,131
8.551393877201983,2842,131
8.549931600547195,2842,131
8.548469823901522,2842,131
8.547008547008547,2842,131
8.545547769612032,2842,131
8.544087491455912,2842,131
8.542627712284299,2842,131
8.541168431841475,2842,131
8.539709649871904,2842,131
8.53825136612022,2842,131
8.536793580331228,2842,131
8.535336292249914,2842,131
8.533879501621437,2842,131
8.532423208191126,2842,131
8.530967411704488,2842,131
8.529512111907199,2841,131
8.528057308545113,2841,131
8.526603001364256,2841,131
8.525149190110827,2841,131
8.523695874531196,2841,131
8.522243054371911,2841,131
8.520790729379687,2841,131
8.519338899301415,2841,131
8.517887563884157,2841,131
8.516436722875149,2841,131
8.514986376021799,2841,131
8.513536523071684,2841,131
8.512087163772557,2841,131
8.51063829787234,2840,131
8.509189925119129,2840,131
8.507742045261187,2840,131
8.506294658046954,2840,131
8.504847763225039,2840,131
8.503401360544217,2840,131
8.501955449753444,2840,131
8.500510030601836,2840,131
8.499065102838689,2840,131
8.49762066621346,2840,131
8.496176720475786,2840,131
8.494733265375467,2840,131
8.493290300662476,2840,131
8.491847826086957,2840,131
8.49040584139922,2840,131
8.488964346349745,2840,131
8.487523340689187,2840,131
8.486082824168363,2840,131
8.484642796538266,2840,131
8.48320325755005,2840,131
8.481764206955047,2840,131
8.480325644504749,2840,131
8.478887569950823,2840,131
8.4774499830451,2840,131
8.476012883539584,2839,131
8.474576271186441,2839,131
8.47314014573801,2839,131
8.471704506946798,2839,131
8.470269354565476,2839,131
8.468834688346883,2839,131
8.467400508044031,2839,131
8.465966813410091,2839,131
8.464533604198408,2839,131
8.463100880162491,2839,131
8.461668641056017,2839,131
8.460236886632826,2839,131
8.458805616646929,2839,131
8.457374830852503,2839,131
8.45594452900389,2839,131
8.454514710855596,2839,131
8.4530853761623,2839,131
8.451656524678837,2839,131
8.450228156160216,2839,131
8.448800270361609,2839,131
8.447372867038352,2839,131
8.445945945945946,2839,131
8.444519506840061,2839,131
8.443093549476528,2839,131
8.441668073611346,2839,131
8.440243079000675,2839,131
8.438818565400844,2839,131
8.437394532568343,2839,131
8.435970980259828,2839,131
8.434547908232119,2839,131
8.433125316242199,2838,131
8.431703204047217,2838,131
8.430281571404485,2838,131
8.428860418071476,2838,131
8.427439743805833,2838,131
8.426019548365351,2838,131
8.424599831508003,2838,131
8.423180592991914,2838,131
8.421761832575374,2838,131
8.42034355001684,2838,131
8.418925745074928,2838,131
8.417508417508417,2838,131
8.41609156707625,2838,131
8.41467519353753,2838,131
8.413259296651523,2838,131
8.411843876177658,2838,131
8.410428931875526,2838,131
8.409014463504878,2837,131
8.407600470825626,2837,131
8.406186953597848,2837,131
8.404773911581778,2837,131
8.403361344537815,2837,131
8.401949252226517,2837,131
8.400537634408602,2837,131
8.399126490844953,2837,131
8.397715821296607,2837,131
8.39630562552477,2837,131
8.394895903290799,2837,131
8.39348665435622,2837,131
8.392077878482713,2837,131
8.390669575432119,2837,131
8.389261744966444,2837,131
8.387854386847843,2837,131
8.386447500838644,2837,131
8.385041086701325,2837,131
8.383635144198525,2836,131
8.382229673093043,2836,131
8.380824673147838,2836,131
8.379420144126026,2836,131
8.378016085790884,2836,131
8.376612497905846,2836,131
8.375209380234505,2836,131
8.373806732540613,2836,131
8.372404554588078,2836,131
8.371002846140968,2836,131
8.369601606963508,2836,131
8.368200836820083,2836,131
8.366800535475234,2836,131
8.365400702693659,2836,131
8.364001338240215,2836,131
8.362602441879913,2836,131
8.361204013377927,2836,131
8.359806052499582,2836,131
8.358408559010364,2836,131
8.357011532675916,2836,131
8.355614973262032,2836,131
8.35421888053467,2836,131
8.35282325425994,2836,131
8.35142809420411,2836,131
8.3500334001336,2835,131
8.348639171814995,2835,131
8.347245409015025,2835,131
8.345852111500584,2835,131
8.344459279038718,2835,131
8.34306691139663,2835,131
8.341675008341674,2835,131
8.340283569641368,2835,131
8.338892595063376,2835,131
8.33750208437552,2835,131
8.336112037345782,2835,131
8.334722453742291,2835,131
8.333333333333334,2835,131
8.331944675887351,2835,131
8.330556481172943,2835,131
8.329168748958853,2835,131
8.327781479013991,2835,131
8.32639467110741,2835,131
8.325008325008325,2835,131
8.3236224404861,2835,131
8.322237017310252,2835,131
8.320852055250457,2835,131
8.319467554076539,2835,131
8.318083513558475,2834,131
8.316699933466401,2834,131
8.315316813570597,2834,131
8.313934153641503,2834,131
8.31255195344971,2834,131
8.311170212765957,2834,131
8.309788931361144,2834,131
8.308408109006315,2834,131
8.30702774547267,2834,131
8.305647840531561,2834,131
8.304268393954493,2834,131
8.302889405513119,2834,131
8.301510874979247,2834,131
8.300132802124834,2834,131
8.298755186721992,2834,131
8.29737802854298,2834,131
8.296001327360212,2834,131
8.29462508294625,2834,131
8.29324929507381,2834,131
8.291873963515755,2834,131
8.2904990880451,2834,131
8.289124668435013,2834,131
8.28775070445881,2833,131
8.286377195889957,2833,131
8.285004142502071,2833,131
8.28363154406892,2833,131
8.282259400364419,2833,131
8.280887711162636,2833,131
8.279516476237788,2833,131
8.278145695364238,2833,131
8.276775368316503,2833,131
8.275405494869249,2833,131
8.274036074797285,2833,131
8.272667107875579,2833,131
8.271298593879239,2833,131
8.269930532583526,2833,131
8.26856292376385,2833,131
8.267195767195767,2833,131
8.265829062654984,2833,131
8.264462809917354,2833,131
8.263097008758884,2833,131
8.261731658955718,2833,131
8.260366760284157,2833,131
8.259002312520648,2832,131
8.257638315441783,2832,131
8.256274768824307,2832,131
8.254911672445106,2832,131
8.253549026081215,2832,131
8.25218682950982,2832,131
8.250825082508252,2832,131
8.249463784853985,2832,131
8.248102936324646,2832,131
8.246742536698004,2832,131
8.24538258575198,2832,131
8.244023083264633,2832,131
8.242664029014177,2832,131
8.241305422778968,2832,131
8.23994726433751,2832,131
8.238589553468445,2832,131
8.237232289950576,2832,131
8.23587547356284,2832,131
8.234519104084322,2832,131
8.233163181294254,2832,131
8.231807704972011,2832,131
8.23045267489712,2832,131
8.229098090849243,2832,131
8.227743952608195,2831,131
8.226390259953932,2831,131
8.225037012666556,2831,131
8.223684210526315,2831,131
8.2223318533136,2831,131
8.220979940808945,2831,131
8.21962847279303,2831,131
8.21827744904668,2831,131
8.216926869350862,2831,131
8.21557673348669,2831,131
8.21422704123542,2831,131
8.21287779237845,2831,131
8.211528986697322,2831,131
8.210180623973727,2831,131
8.208832703989493,2831,131
8.207485226526591,2831,131
8.206138191367142,2830,131
8.204791598293403,2830,131
8.203445447087777,2830,131
8.202099737532809,2830,131
8.200754469411185,2830,131
8.19940964250574,2830,131
8.198065256599442,2830,131
8.19672131147541,2830,131
8.195377806916898,2830,131
8.19403474270731,2830,131
8.192692118630182,2830,131
8.191349934469201,2830,131
8.19000819000819,2830,131
8.188666885031116,2830,131
8.18732601932209,2830,131
8.185985592665357,2830,131
8.18464560484531,2830,131
8.183306055646481,2830,131
8.181966944853542,2830,131
8.180628272251308,2830,131
8.179290037624734,2830,131
8.177952240758914,2830,131
8.176614881439084,2830,131
8.175277959450622,2830,131
8.173941474579042,2829,131
8.172605426610003,2829,131
8.171269815329302,2829,131
8.169934640522875,2829,131
8.168599901976801,2829,131
8.167265599477295,2829,131
8.165931732810714,2829,131
8.164598301763553,2829,131
8.16326530612245,2829,131
8.161932745674175,2829,131
8.160600620205647,2829,131
8.159268929503916,2829,131
8.157937673356175,2829,131
8.156606851549755,2829,131
8.155276463872125,2829,131
8.153946510110893,2829,131
8.152616990053808,2829,131
8.15128790348875,2829,131
8.149959250203748,2829,131
8.148631029986962,2829,131
8.147303242626691,2829,131
8.145975887911371,2829,131
8.144648965629582,2829,131
8.143322475570033,2829,131
8.141996417521577,2828,131
8.140670791273202,2828,131
8.139345596614032,2828,131
8.138020833333334,2828,131
8.136696501220504,2828,131
8.135372600065082,2828,131
8.134049129656743,2828,131
8.132726089785296,2828,131
8.131403480240689,2828,131
8.130081300813009,2828,131
8.128759551292474,2828,131
8.12743823146944,2828,131
8.126117341134407,2828,131
8.124796880077998,2828,131
8.123476848090982,2828,131
8.122157244964262,2828,131
8.120838070488874,2828,131
8.119519324455991,2828,131
8.118201006656925,2828,131
8.116883116883116,2828,131
8.115565654926149,2828,131
8.114248620577735,2828,131
8.112932013629726,2828,131
8.111615833874108,2828,131
8.110300081103,2828,131
8.10898475510866,2828,131
8.107669855683477,2827,131
8.106355382619974,2827,131
8.105041335710812,2827,131
8.103727714748784,2827,131
8.10241451952682,2827,131
8.101101749837978,2827,131
8.099789405475457,2827,131
8.098477486232587,2827,131
8.097165991902834,2827,131
8.095854922279793,2827,131
8.094544277157196,2827,131
8.093234056328908,2827,131
8.09192425958893,2827,131
8.090614886731391,2827,131
8.089305937550558,2827,131
8.087997411840828,2827,131
8.086689309396734,2827,131
8.085381630012936,2826,131
8.084074373484237,2826,131
8.08276753960556,2826,131
8.081461128171973,2826,131
8.080155138978668,2826,131
8.078849571820973,2826,131
8.077544426494345,2826,131
8.076239702794378,2826,131
8.074935400516797,2826,131
8.073631519457452,2826,131
8.072328059412335,2826,131
8.071025020177563,2826,131
8.069722401549386,2826,131
8.06842020332419,2826,131
8.067118425298483,2826,131
8.065817067268915,2826,131
8.064516129032258,2826,131
8.063215610385422,2826,131
8.061915511125443,2826,131
8.060615831049493,2826,131
8.059316569954868,2826,131
8.058017727639001,2826,131
8.056719303899452,2825,131
8.055421298533913,2825,131
8.054123711340207,2825,131
8.052826542116282,2825,131
8.051529790660226,2825,131
8.050233456770247,2825,131
8.048937540244689,2825,131
8.047642040882021,2825,131
8.04634695848085,2825,131
8.045052292839904,2825,131
8.043758043758043,2825,131
8.042464211034261,2825,131
8.041170794467675,2825,131
8.039877793857533,2825,131
8.038585209003216,2825,131
8.037293039704227,2825,131
8.036001285760205,2825,131
8.034709946970914,2825,131
8.033419023136247,2824,131
8.032128514056225,2824,131
8.030838419531,2824,131
8.029548739360848,2824,131
8.028259473346179,2824,131
8.026970621287527,2824,131
8.025682182985554,2824,131
8.024394158241053,2824,131
8.023106546854942,2824,131
8.021819348628268,2824,131
8.020532563362208,2824,131
8.019246190858059,2824,131
8.017960230917256,2824,131
8.01667468334135,2824,131
8.01538954793203,2824,131
8.014104824491104,2824,131
8.012820512820513,2824,131
8.01153661272232,2824,131
8.010253123998718,2824,131
8.008970046452026,2824,131
8.00768737988469,2823,131
8.00640512409928,2823,131
8.005123278898495,2823,131
8.00384184408516,2823,131
8.002560819462229,2823,131
8.001280204832772,2823,131
8.0,2823,131
7.998720204767237,2823,131
7.99744081893794,2823,131
7.996161842315688,2823,131
7.994883274704189,2823,131
7.9936051159072745,2823,131
7.9923273657289,2823,131
7.99105002397315,2823,131
7.989773090444231,2823,131
7.988496564946477,2823,131
7.987220447284345,2823,131
7.985944737262418,2823,131
7.984669434685404,2823,131
7.983394539358135,2822,131
7.982120051085569,2822,131
7.980845969672785,2822,131
7.979572294924992,2822,131
7.978299026647519,2822,131
7.97702616464582,2822,131
7.975753708725475,2822,131
7.974481658692185,2822,131
7.973210014351778,2822,131
7.971938775510204,2822,131
7.970667941973537,2822,131
7.9693975135479755,2822,131
7.968127490039841,2822,131
7.966857871255577,2822,131
7.965588657001752,2822,131
7.964319847085059,2822,131
7.963051441312311,2822,131
7.961783439490445,2822,131
7.960515841426524,2822,131
7.95924864692773,2822,131
7.957981855801369,2822,131
7.9567154678548695,2821,131
7.955449482895784,2821,131
7.954183900731785,2821,131
