event_id,start_date,end_date,duration_days,n_active_cells,footprint_area_km2,peak_hail_max_in,peak_hail_mean_in,centroid_lat,centroid_lon
1802,2018-04-17,2018-04-17,1,2,1540.12,1.1200000047683716,1.1200000047683716,42.625,-93.875
1803,2018-04-21,2018-04-21,1,1,770.06,1.8700000047683716,1.8700000047683716,32.75,-98.0
1804,2018-04-24,2018-04-24,1,1,770.06,1.1200000047683716,1.1200000047683716,33.75,-101.75
1805,2018-04-29,2018-04-30,2,29,22331.739999999998,2.119999885559082,1.2665516138076782,39.276,-101.004
1806,2018-05-01,2018-05-02,2,94,72385.64,4.119999885559082,1.6067017316818237,39.207,-97.137
1807,2018-05-04,2018-05-04,1,3,2310.18,1.3700000047683716,1.286666750907898,39.442,-83.438
1808,2018-05-05,2018-05-07,3,18,13861.079999999998,2.619999885559082,1.4255555868148804,39.278,-89.712
1809,2018-05-08,2018-05-08,1,3,2310.18,1.1200000047683716,1.1200000047683716,44.25,-96.917
1810,2018-05-10,2018-05-10,1,29,22331.739999999998,2.619999885559082,1.4217238426208496,40.19,-95.385
1811,2018-05-11,2018-05-11,1,3,2310.18,1.8700000047683716,1.3700000047683716,40.569,-96.963
1812,2018-05-12,2018-05-16,5,142,109348.51999999999,3.119999885559082,1.5654226541519165,38.274,-92.899
1813,2018-05-17,2018-05-19,3,84,64685.03999999999,2.869999885559082,1.5247619152069092,38.244,-99.222
1814,2018-05-21,2018-05-22,2,14,10780.84,2.119999885559082,1.26285719871521,39.217,-96.828
1815,2018-05-23,2018-05-25,3,56,43123.36,4.369999885559082,1.3521429300308228,39.994,-101.64
1816,2018-05-26,2018-05-30,5,142,109348.51999999999,3.119999885559082,1.5038028955459595,39.288,-98.362
1817,2018-05-31,2018-06-01,2,64,49283.84,2.869999885559082,1.428593635559082,41.397,-99.689
1818,2018-06-02,2018-06-02,1,8,6160.48,1.6200000047683716,1.2137500047683716,33.772,-95.354
1819,2018-06-03,2018-06-03,1,2,1540.12,1.8700000047683716,1.4950000047683716,31.063,-104.906
1820,2018-06-04,2018-06-04,1,4,3080.24,1.1200000047683716,1.1200000047683716,43.0,-105.125
1821,2018-06-05,2018-06-05,1,16,12320.96,2.119999885559082,1.479374885559082,43.88,-98.283
1822,2018-06-06,2018-06-08,3,58,44663.479999999996,4.119999885559082,1.5467242002487183,41.968,-97.77
1823,2018-06-09,2018-06-13,5,95,73155.7,2.869999885559082,1.4357892274856567,40.752,-96.99
1824,2018-06-14,2018-06-14,1,40,30802.399999999998,3.119999885559082,1.5074999332427979,46.15,-97.755
1825,2018-06-15,2018-06-15,1,5,3850.2999999999997,1.6200000047683716,1.2200000286102295,40.244,-87.072
1826,2018-06-16,2018-06-16,1,11,8470.66,2.869999885559082,1.3927271366119385,43.862,-96.195
1827,2018-06-17,2018-06-17,1,5,3850.2999999999997,1.8700000047683716,1.5199999809265137,41.898,-100.262
1828,2018-06-18,2018-06-20,3,40,30802.399999999998,3.119999885559082,1.5512498617172241,39.752,-101.603
1829,2018-06-21,2018-06-24,4,82,63144.92,2.869999885559082,1.5102440118789673,38.065,-100.027
1830,2018-06-25,2018-06-29,5,85,65455.1,3.619999885559082,1.564117431640625,43.495,-99.968
1831,2018-06-30,2018-06-30,1,22,16941.32,4.119999885559082,1.801817774772644,41.714,-95.837
1832,2018-07-01,2018-07-01,1,5,3850.2999999999997,1.8700000047683716,1.4199999570846558,46.276,-93.251
1833,2018-07-02,2018-07-03,2,40,30802.399999999998,2.869999885559082,1.4700000286102295,45.025,-99.886
1834,2018-07-04,2018-07-04,1,3,2310.18,1.3700000047683716,1.286666750907898,41.525,-99.887
1835,2018-07-06,2018-07-06,1,1,770.06,1.1200000047683716,1.1200000047683716,33.0,-84.5
1836,2018-07-07,2018-07-07,1,3,2310.18,1.6200000047683716,1.3700000047683716,46.334,-101.748
1837,2018-07-08,2018-07-08,1,2,1540.12,2.869999885559082,2.369999885559082,46.349,-97.954
1838,2018-07-09,2018-07-09,1,7,5390.42,1.8700000047683716,1.441428542137146,46.788,-101.944
1839,2018-07-10,2018-07-10,1,5,3850.2999999999997,1.3700000047683716,1.1699999570846558,45.787,-82.279
1840,2018-07-11,2018-07-11,1,1,770.06,1.1200000047683716,1.1200000047683716,37.0,-78.75
1841,2018-07-12,2018-07-12,1,1,770.06,1.8700000047683716,1.8700000047683716,42.75,-101.5
1842,2018-07-13,2018-07-13,1,2,1540.12,1.6200000047683716,1.6200000047683716,43.875,-98.375
1843,2018-07-14,2018-07-14,1,2,1540.12,1.3700000047683716,1.3700000047683716,44.75,-94.875
1844,2018-07-15,2018-07-15,1,2,1540.12,1.1200000047683716,1.1200000047683716,41.125,-101.125
1845,2018-07-16,2018-07-16,1,5,3850.2999999999997,1.1200000047683716,1.1200000047683716,42.2,-96.5
1846,2018-07-17,2018-07-17,1,1,770.06,1.1200000047683716,1.1200000047683716,43.5,-105.0
1847,2018-07-18,2018-07-18,1,15,11550.9,2.869999885559082,1.5199999809265137,42.703,-99.237
1848,2018-07-20,2018-07-20,1,29,22331.739999999998,4.119999885559082,1.4562065601348877,36.788,-92.344
1849,2018-07-21,2018-07-21,1,13,10010.779999999999,2.119999885559082,1.5238462686538696,46.098,-102.227
1850,2018-07-22,2018-07-23,2,20,15401.199999999999,4.119999885559082,1.7074998617172241,36.611,-96.789
1851,2018-07-24,2018-07-24,1,3,2310.18,1.8700000047683716,1.536666750907898,43.021,-102.649
1852,2018-07-25,2018-07-29,5,94,72385.64,3.119999885559082,1.641276240348816,40.908,-99.092
1853,2018-07-30,2018-07-30,1,2,1540.12,2.119999885559082,1.619999885559082,36.722,-101.679
1854,2018-07-31,2018-08-01,2,14,10780.84,2.619999885559082,1.3700000047683716,38.018,-97.55
1855,2018-08-02,2018-08-02,1,3,2310.18,1.1200000047683716,1.1200000047683716,37.917,-96.417
1856,2018-08-03,2018-08-03,1,11,8470.66,1.8700000047683716,1.3018181324005127,44.347,-98.129
1857,2018-08-04,2018-08-08,5,62,47743.719999999994,4.369999885559082,1.7691938877105713,40.938,-100.464
1858,2018-08-09,2018-08-09,1,3,2310.18,1.3700000047683716,1.2033333778381348,35.793,-107.717
1859,2018-08-10,2018-08-10,1,3,2310.18,1.8700000047683716,1.786666750907898,38.262,-93.471
1860,2018-08-11,2018-08-11,1,1,770.06,1.1200000047683716,1.1200000047683716,41.5,-84.5
1861,2018-08-12,2018-08-13,2,8,6160.48,1.1200000047683716,1.1200000047683716,38.906,-80.281
1862,2018-08-14,2018-08-16,3,28,21561.68,2.619999885559082,1.486071228981018,38.745,-98.431
1863,2018-08-17,2018-08-17,1,5,3850.2999999999997,1.8700000047683716,1.3700000047683716,37.731,-97.504
1864,2018-08-18,2018-08-18,1,6,4620.36,2.119999885559082,1.5366665124893188,40.133,-100.743
1865,2018-08-19,2018-08-19,1,3,2310.18,1.8700000047683716,1.536666750907898,36.013,-98.703
1866,2018-08-20,2018-08-20,1,3,2310.18,1.3700000047683716,1.2033333778381348,36.439,-89.104
1867,2018-08-21,2018-08-21,1,1,770.06,1.3700000047683716,1.3700000047683716,37.0,-102.5
1868,2018-08-22,2018-08-22,1,3,2310.18,1.8700000047683716,1.4533333778381348,41.978,-111.921
1869,2018-08-23,2018-08-23,1,6,4620.36,3.119999885559082,1.744999885559082,45.03,-100.798
1870,2018-08-24,2018-08-24,1,3,2310.18,1.8700000047683716,1.4533333778381348,43.329,-93.671
1871,2018-08-25,2018-08-28,4,43,33112.579999999994,3.119999885559082,1.7188374996185303,43.519,-95.956
1872,2018-08-29,2018-08-29,1,3,2310.18,1.8700000047683716,1.536666750907898,41.318,-86.883
1873,2018-08-30,2018-08-30,1,6,4620.36,1.8700000047683716,1.3700000047683716,40.203,-94.193
1874,2018-08-31,2018-08-31,1,20,15401.199999999999,2.869999885559082,1.4825000762939453,43.522,-97.09
1875,2018-09-01,2018-09-02,2,9,6930.539999999999,2.619999885559082,1.5922220945358276,40.366,-97.399
1876,2018-09-03,2018-09-03,1,4,3080.24,1.3700000047683716,1.1825000047683716,44.323,-99.04
1877,2018-09-06,2018-09-06,1,3,2310.18,1.8700000047683716,1.3700000047683716,47.818,-100.819
1878,2018-09-09,2018-09-10,2,9,6930.539999999999,1.8700000047683716,1.3422222137451172,45.709,-99.732
1879,2018-09-11,2018-09-11,1,5,3850.2999999999997,1.3700000047683716,1.2200000286102295,48.556,-97.342
1880,2018-09-12,2018-09-14,3,8,6160.48,2.119999885559082,1.401249885559082,47.605,-97.193
1881,2018-09-17,2018-09-17,1,1,770.06,1.1200000047683716,1.1200000047683716,43.25,-93.75
1882,2018-09-18,2018-09-18,1,1,770.06,1.1200000047683716,1.1200000047683716,45.0,-99.25
1883,2018-09-19,2018-09-19,1,1,770.06,1.8700000047683716,1.8700000047683716,43.25,-95.25
1884,2018-09-20,2018-09-20,1,3,2310.18,2.619999885559082,1.869999885559082,40.15,-98.717
1885,2018-10-02,2018-10-02,1,8,6160.48,1.8700000047683716,1.4950000047683716,40.938,-79.273
1886,2018-10-03,2018-10-03,1,2,1540.12,1.1200000047683716,1.1200000047683716,45.75,-90.25
1887,2018-10-05,2018-10-05,1,6,4620.36,1.6200000047683716,1.2866666316986084,37.919,-99.363
1888,2018-10-06,2018-10-06,1,1,770.06,1.1200000047683716,1.1200000047683716,42.25,-78.25
1889,2018-10-07,2018-10-07,1,3,2310.18,1.1200000047683716,1.1200000047683716,35.5,-98.667
1890,2018-10-08,2018-10-08,1,1,770.06,1.1200000047683716,1.1200000047683716,33.25,-102.5
1891,2018-10-09,2018-10-09,1,1,770.06,1.6200000047683716,1.6200000047683716,44.25,-89.0
1892,2018-10-12,2018-10-12,1,2,1540.12,1.8700000047683716,1.4950000047683716,30.719,-102.687
1893,2018-10-14,2018-10-14,1,3,2310.18,2.869999885559082,2.0366666316986084,32.046,-100.041
1894,2018-10-23,2018-10-23,1,1,770.06,1.1200000047683716,1.1200000047683716,33.75,-112.25
1895,2018-10-28,2018-10-28,1,7,5390.42,1.1200000047683716,1.1200000047683716,39.393,-81.929
1896,2018-11-07,2018-11-07,1,1,770.06,1.1200000047683716,1.1200000047683716,32.5,-90.25
1897,2018-11-30,2018-11-30,1,2,1540.12,1.1200000047683716,1.1200000047683716,36.25,-96.5
1898,2018-12-01,2018-12-01,1,11,8470.66,1.8700000047683716,1.392727255821228,38.842,-89.691
1899,2018-12-13,2018-12-13,1,5,3850.2999999999997,1.3700000047683716,1.1699999570846558,33.048,-93.431
1900,2018-12-26,2018-12-26,1,4,3080.24,1.1200000047683716,1.1200000047683716,33.062,-98.625
1901,2018-12-27,2018-12-27,1,1,770.06,1.1200000047683716,1.1200000047683716,32.75,-88.25
1902,2019-01-08,2019-01-08,1,4,3080.24,1.3700000047683716,1.1825000047683716,41.618,-80.671
1903,2019-01-17,2019-01-17,1,1,770.06,1.1200000047683716,1.1200000047683716,42.0,-124.25
1904,2019-01-18,2019-01-18,1,1,770.06,1.8700000047683716,1.8700000047683716,33.75,-94.5
1905,2019-02-06,2019-02-06,1,7,5390.42,1.1200000047683716,1.1200000047683716,37.821,-95.286
1906,2019-02-19,2019-02-19,1,2,1540.12,1.1200000047683716,1.1200000047683716,33.75,-87.375
1907,2019-02-20,2019-02-20,1,1,770.06,1.1200000047683716,1.1200000047683716,31.25,-91.25
1908,2019-02-23,2019-02-23,1,1,770.06,1.1200000047683716,1.1200000047683716,33.25,-89.75
1909,2019-02-26,2019-02-26,1,2,1540.12,1.8700000047683716,1.8700000047683716,30.25,-93.875
1910,2019-03-03,2019-03-03,1,8,6160.48,1.8700000047683716,1.4950000047683716,32.125,-84.078
1911,2019-03-08,2019-03-08,1,1,770.06,1.1200000047683716,1.1200000047683716,37.0,-94.75
1912,2019-03-09,2019-03-09,1,2,1540.12,1.1200000047683716,1.1200000047683716,34.25,-89.625
1913,2019-03-11,2019-03-11,1,4,3080.24,2.869999885559082,2.057499885559082,31.837,-83.595
1914,2019-03-12,2019-03-12,1,4,3080.24,1.1200000047683716,1.1200000047683716,31.938,-103.188
1915,2019-03-14,2019-03-14,1,22,16941.32,1.8700000047683716,1.2450002431869507,37.898,-86.541
1916,2019-03-22,2019-03-22,1,9,6930.539999999999,2.869999885559082,1.8144441843032837,35.185,-102.414
1917,2019-03-23,2019-03-23,1,4,3080.24,1.8700000047683716,1.3700000047683716,35.471,-97.404
1918,2019-03-24,2019-03-24,1,22,16941.32,3.119999885559082,1.3700000047683716,35.787,-93.498
1919,2019-03-25,2019-03-25,1,10,7700.599999999999,1.8700000047683716,1.2200000286102295,32.273,-88.55
1920,2019-03-27,2019-03-27,1,2,1540.12,1.8700000047683716,1.4950000047683716,28.5,-80.906
1921,2019-03-28,2019-03-29,2,20,15401.199999999999,2.619999885559082,1.5450000762939453,38.681,-97.853
1922,2019-04-03,2019-04-07,5,57,43893.42,4.619999885559082,1.505964994430542,33.364,-94.564
1923,2019-04-08,2019-04-08,1,8,6160.48,3.119999885559082,1.682499885559082,35.636,-84.043
1924,2019-04-09,2019-04-09,1,1,770.06,1.1200000047683716,1.1200000047683716,34.75,-83.5
1925,2019-04-10,2019-04-10,1,7,5390.42,1.6200000047683716,1.2985714673995972,40.431,-97.517
1926,2019-04-11,2019-04-11,1,3,2310.18,1.1200000047683716,1.1200000047683716,44.917,-95.417
1927,2019-04-12,2019-04-13,2,18,13861.079999999998,3.119999885559082,1.7172220945358276,32.224,-94.244
1928,2019-04-14,2019-04-14,1,16,12320.96,2.119999885559082,1.479374885559082,41.435,-80.364
1929,2019-04-17,2019-04-17,1,36,27722.159999999996,2.119999885559082,1.3838887214660645,35.892,-97.461
1930,2019-04-20,2019-04-20,1,1,770.06,1.1200000047683716,1.1200000047683716,40.25,-80.0
1931,2019-04-22,2019-04-22,1,3,2310.18,1.1200000047683716,1.1200000047683716,41.667,-90.083
1932,2019-04-23,2019-04-23,1,7,5390.42,2.619999885559082,1.869999885559082,32.35,-100.651
1933,2019-04-24,2019-04-24,1,1,770.06,1.1200000047683716,1.1200000047683716,37.25,-89.5
1934,2019-04-26,2019-04-26,1,8,6160.48,1.6200000047683716,1.1825000047683716,39.134,-89.24
1935,2019-04-27,2019-04-27,1,10,7700.599999999999,2.869999885559082,1.7450001239776611,33.561,-100.677
1936,2019-04-28,2019-04-28,1,23,17711.379999999997,2.869999885559082,1.5004348754882812,38.618,-99.326
1937,2019-04-29,2019-04-29,1,2,1540.12,1.1200000047683716,1.1200000047683716,36.875,-98.375
1938,2019-04-30,2019-05-02,3,49,37732.939999999995,3.619999885559082,1.6097958087921143,34.296,-98.046
1939,2019-05-03,2019-05-07,5,146,112428.76,3.119999885559082,1.587465763092041,36.948,-98.871
1940,2019-05-08,2019-05-08,1,10,7700.599999999999,1.8700000047683716,1.3949999809265137,34.228,-100.966
1941,2019-05-09,2019-05-09,1,8,6160.48,2.869999885559082,2.026249885559082,30.802,-94.095
1942,2019-05-10,2019-05-10,1,1,770.06,1.3700000047683716,1.3700000047683716,43.0,-75.5
1943,2019-05-11,2019-05-11,1,1,770.06,1.1200000047683716,1.1200000047683716,32.75,-83.5
1944,2019-05-12,2019-05-13,2,7,5390.42,1.8700000047683716,1.441428542137146,37.258,-85.538
1945,2019-05-14,2019-05-14,1,13,10010.779999999999,2.619999885559082,1.446923017501831,40.53,-95.657
1946,2019-05-15,2019-05-15,1,19,14631.14,1.8700000047683716,1.462105393409729,45.59,-97.416
1947,2019-05-16,2019-05-17,2,76,58524.56,3.119999885559082,1.587105393409729,40.413,-96.141
1948,2019-05-19,2019-05-19,1,10,7700.599999999999,1.8700000047683716,1.4950000047683716,39.401,-85.031
1949,2019-05-20,2019-05-20,1,29,22331.739999999998,5.619999885559082,1.6372411251068115,34.605,-100.52
1950,2019-05-21,2019-05-21,1,11,8470.66,1.3700000047683716,1.142727255821228,39.218,-97.411
1951,2019-05-22,2019-05-22,1,20,15401.199999999999,3.119999885559082,1.5075000524520874,38.977,-93.179
1952,2019-05-23,2019-05-27,5,186,143231.16,4.369999885559082,1.56086003780365,38.95,-97.344
1953,2019-05-28,2019-05-31,4,143,110118.57999999999,3.119999885559082,1.576293706893921,38.92,-87.512
1954,2019-06-01,2019-06-03,3,105,80856.29999999999,2.869999885559082,1.4342857599258423,39.087,-92.57
1955,2019-06-04,2019-06-04,1,20,15401.199999999999,2.619999885559082,1.3700001239776611,42.808,-96.541
1956,2019-06-05,2019-06-05,1,13,10010.779999999999,2.869999885559082,1.4661539793014526,38.78,-89.597
1957,2019-06-07,2019-06-08,2,34,26182.039999999997,2.619999885559082,1.5170586109161377,42.261,-101.809
1958,2019-06-11,2019-06-11,1,20,15401.199999999999,1.8700000047683716,1.4825001955032349,39.53,-98.682
1959,2019-06-13,2019-06-13,1,11,8470.66,2.119999885559082,1.438181757926941,37.782,-104.217
1960,2019-06-15,2019-06-15,1,20,15401.199999999999,3.119999885559082,1.5824999809265137,36.662,-98.903
1961,2019-06-16,2019-06-18,3,52,40043.119999999995,3.119999885559082,1.5238462686538696,36.421,-99.024
1962,2019-06-20,2019-06-24,5,82,63144.92,3.119999885559082,1.6017072200775146,37.579,-98.906
1963,2019-06-25,2019-06-29,5,111,85476.65999999999,2.869999885559082,1.4060357809066772,41.854,-96.091
1964,2019-07-01,2019-07-01,1,23,17711.379999999997,2.119999885559082,1.4026087522506714,43.52,-103.566
1965,2019-07-02,2019-07-05,4,83,63914.979999999996,4.369999885559082,1.4513252973556519,42.603,-101.549
1966,2019-07-06,2019-07-06,1,1,770.06,1.6200000047683716,1.6200000047683716,46.75,-111.0
1967,2019-07-07,2019-07-07,1,9,6930.539999999999,1.3700000047683716,1.2033333778381348,43.916,-103.956
1968,2019-07-08,2019-07-08,1,7,5390.42,1.8700000047683716,1.2985714673995972,43.622,-102.377
1969,2019-07-09,2019-07-10,2,14,10780.84,2.119999885559082,1.3521429300308228,40.134,-100.401
1970,2019-07-11,2019-07-11,1,8,6160.48,1.8700000047683716,1.2762500047683716,45.68,-98.751
1971,2019-07-12,2019-07-14,3,30,23101.8,1.8700000047683716,1.3283331394195557,45.301,-103.592
1972,2019-07-15,2019-07-17,3,42,32342.519999999997,2.119999885559082,1.4116665124893188,45.031,-101.673
1973,2019-07-18,2019-07-19,2,23,17711.379999999997,2.119999885559082,1.511304497718811,44.027,-94.271
1974,2019-07-20,2019-07-21,2,9,6930.539999999999,1.6200000047683716,1.258888840675354,41.109,-90.38
1975,2019-07-22,2019-07-22,1,1,770.06,1.6200000047683716,1.6200000047683716,41.25,-74.25
1976,2019-07-23,2019-07-24,2,4,3080.24,1.6200000047683716,1.4325000047683716,44.977,-104.408
1977,2019-07-25,2019-07-25,1,1,770.06,1.1200000047683716,1.1200000047683716,48.75,-95.75
1978,2019-07-27,2019-07-27,1,1,770.06,1.1200000047683716,1.1200000047683716,44.5,-104.0
1979,2019-07-28,2019-07-30,3,26,20021.559999999998,2.119999885559082,1.408461332321167,44.746,-99.867
1980,2019-08-01,2019-08-01,1,5,3850.2999999999997,1.8700000047683716,1.4199999570846558,38.999,-88.125
1981,2019-08-02,2019-08-02,1,3,2310.18,1.8700000047683716,1.3700000047683716,40.296,-89.009
1982,2019-08-03,2019-08-03,1,10,7700.599999999999,1.8700000047683716,1.4449999332427979,44.977,-101.474
1983,2019-08-05,2019-08-07,3,55,42353.299999999996,3.619999885559082,1.6427274942398071,43.396,-98.284
1984,2019-08-08,2019-08-08,1,9,6930.539999999999,1.3700000047683716,1.147777795791626,38.403,-90.041
1985,2019-08-09,2019-08-09,1,13,10010.779999999999,1.8700000047683716,1.2930768728256226,41.776,-95.701
1986,2019-08-10,2019-08-11,2,27,20791.62,3.119999885559082,1.5088887214660645,43.983,-103.459
1987,2019-08-12,2019-08-12,1,2,1540.12,1.3700000047683716,1.2450000047683716,38.25,-95.638
1988,2019-08-13,2019-08-17,5,124,95487.43999999999,5.119999885559082,1.5292742252349854,41.371,-97.831
1989,2019-08-18,2019-08-18,1,20,15401.199999999999,1.8700000047683716,1.282500147819519,41.013,-80.862
1990,2019-08-19,2019-08-19,1,14,10780.84,1.6200000047683716,1.2450000047683716,44.955,-95.408
1991,2019-08-20,2019-08-20,1,14,10780.84,2.619999885559082,1.5307143926620483,40.724,-98.597
1992,2019-08-21,2019-08-21,1,4,3080.24,2.119999885559082,1.494999885559082,39.282,-100.365
1993,2019-08-22,2019-08-22,1,7,5390.42,1.8700000047683716,1.3342857360839844,40.852,-103.735
1994,2019-08-23,2019-08-24,2,22,16941.32,2.869999885559082,1.43818199634552,38.721,-101.36
1995,2019-08-25,2019-08-25,1,16,12320.96,2.869999885559082,1.510624885559082,44.794,-101.379
1996,2019-08-26,2019-08-26,1,5,3850.2999999999997,1.8700000047683716,1.4199999570846558,38.237,-96.368
1997,2019-08-27,2019-08-27,1,1,770.06,1.8700000047683716,1.8700000047683716,32.0,-106.75
1998,2019-08-28,2019-08-28,1,2,1540.12,1.1200000047683716,1.1200000047683716,39.375,-99.25
1999,2019-08-29,2019-08-30,2,19,14631.14,2.619999885559082,1.488421082496643,39.209,-99.013
2000,2019-08-31,2019-08-31,1,4,3080.24,1.1200000047683716,1.1200000047683716,38.812,-87.0
2001,2019-09-01,2019-09-01,1,8,6160.48,1.8700000047683716,1.3700000047683716,43.753,-99.262
2002,2019-09-02,2019-09-02,1,9,6930.539999999999,1.6200000047683716,1.2311110496520996,47.037,-99.081
2003,2019-09-04,2019-09-04,1,3,2310.18,1.1200000047683716,1.1200000047683716,46.917,-89.0
2004,2019-09-07,2019-09-07,1,2,1540.12,1.8700000047683716,1.6200000047683716,40.5,-97.644
2005,2019-09-09,2019-09-09,1,9,6930.539999999999,1.3700000047683716,1.1755555868148804,34.689,-86.38
2006,2019-09-10,2019-09-12,3,44,33882.64,4.369999885559082,1.5234090089797974,41.853,-100.713
2007,2019-09-13,2019-09-13,1,1,770.06,1.1200000047683716,1.1200000047683716,41.25,-84.5
2008,2019-09-14,2019-09-14,1,6,4620.36,1.3700000047683716,1.1616666316986084,42.25,-94.473
2009,2019-09-18,2019-09-18,1,4,3080.24,1.3700000047683716,1.1825000047683716,41.283,-96.336
2010,2019-09-19,2019-09-19,1,7,5390.42,1.8700000047683716,1.441428542137146,39.907,-101.059
2011,2019-09-20,2019-09-21,2,29,22331.739999999998,2.369999885559082,1.3268964290618896,44.738,-99.737
2012,2019-09-23,2019-09-23,1,1,770.06,1.1200000047683716,1.1200000047683716,34.75,-114.5
2013,2019-09-24,2019-09-24,1,20,15401.199999999999,2.619999885559082,1.3825000524520874,41.323,-95.539
2014,2019-09-26,2019-09-26,1,2,1540.12,1.3700000047683716,1.2450000047683716,44.75,-75.612
2015,2019-09-27,2019-09-27,1,30,23101.8,2.619999885559082,1.4116663932800293,39.736,-93.731
2016,2019-09-28,2019-09-28,1,7,5390.42,1.1200000047683716,1.1200000047683716,36.821,-89.107
2017,2019-09-29,2019-09-29,1,7,5390.42,2.619999885559082,1.441428542137146,42.803,-96.485
